year,value,total_return,max_drawdown,total_trades,win_rate,profit_factor,sharpe_ratio,avg_winning_trade,avg_losing_trade,best_trade,worst_trade
2018,48,228.56195821429122,17.884031801841715,36,38.88888888888889,3.419005592026672,2.3944406470431487,12.485017113927533,-1.803885158214584,32.551146079384274,-5.181623085237603
2018,49,221.72102374398807,19.049287716285555,36,36.11111111111111,3.277264128124351,2.358132374691069,13.357797982011526,-1.7556352544528777,32.551158432874445,-5.072352950755535
2018,50,230.81305168796118,22.095451490472403,36,38.88888888888889,3.3935230560831275,2.34246745607721,12.65376187733892,-1.8589919674800917,32.55114841709509,-5.690561716858316
2018,51,202.7262995121442,22.095490547009177,35,37.142857142857146,3.090905621208965,2.211404192688351,12.72130271837285,-1.7991568466632561,32.55112682419325,-5.455748893144951
2018,52,209.4603758180589,22.095544223109723,36,36.11111111111111,3.249088243240384,2.235392673593505,12.949716762990466,-1.7360938878728538,29.93720341271079,-4.663244220108062
2018,53,199.1440076122674,22.095558721256054,35,34.285714285714285,3.262924561694051,2.183112277072516,13.37142511036947,-1.5921729885864402,29.937195555291186,-4.663249872767904
2018,54,227.6483621543247,22.095402472352056,33,39.39393939393939,3.537492540256381,2.344823138668508,13.063177842680213,-1.752663078976883,32.55117551738478,-4.66318895326906
2018,55,234.99245094841262,22.095417904217566,35,40.0,3.6476925520175203,2.378054015685986,12.273521918026917,-1.6738220154360033,32.55116698568215,-4.663194969946769
2018,56,222.65068554807118,22.09544269402502,34,38.23529411764706,3.5751936690359685,2.314274381694128,12.858603571908478,-1.6486679091073357,32.55115328032262,-4.663204635167231
2018,57,220.4120205602668,22.095469705836056,34,38.23529411764706,3.63872955901393,2.2952662344563852,12.774240839756285,-1.6294282544347622,32.55113834650022,-4.663215166726849
2018,58,195.6300201988163,22.095573812335232,36,33.33333333333333,3.1217234406864396,2.148554381386213,13.469181106099546,-1.6069777984858944,32.55108078990139,-4.663255756608313
2018,59,202.47841873438654,22.09559942549936,35,37.142857142857146,3.2994264906534516,2.197149883198106,12.67725477353605,-1.7730305606170167,32.551066629338685,-4.663265742896967
2018,60,182.2499181361535,22.0956524030758,35,37.142857142857146,3.0249809759426665,2.084993042549463,12.250123569988986,-1.8653256784358054,32.55103734001345,-4.663286398293732
2018,61,192.22527688011678,22.095721154605513,35,37.142857142857146,3.43260540708727,2.143201536739384,12.253264770504996,-1.7086010446258202,32.55099932985805,-4.663313203842638
2018,62,159.6800704313766,22.09569592202492,38,31.57894736842105,2.5301981803596334,1.926840421662158,13.132894893739037,-1.8257704119261433,32.55101328001033,-4.663303365899137
2018,63,168.97364048701863,22.095774194107747,38,36.84210526315789,2.8329718223724223,1.990796897132441,11.261693916689977,-1.846707338739326,32.550970006296325,-4.663333883467879
2018,64,159.32882420245807,22.095766313856473,38,34.21052631578947,2.603663238114505,1.9240769550730894,12.015587426206578,-1.858743620278836,32.550974362993216,-4.663330811026405
2018,65,162.9214372923969,22.095758263021555,36,33.33333333333333,2.7759094715357353,1.954026256843964,12.872035255194705,-1.8080155848357278,32.55097881399946,-4.6633276720766785
2018,66,173.9872814405783,22.09570559710925,36,36.11111111111111,2.8506359729416886,2.0234743798202075,12.261314886353594,-1.8991777943279862,32.55100793101719,-4.663307138121644
2018,67,163.9940074637255,22.09575303809465,36,36.11111111111111,2.709488885301018,1.9581046066760812,12.125397548542672,-1.9936833311735378,32.55098170266658,-4.6633256349241154
2018,68,158.35702534297621,22.09575145270505,36,36.11111111111111,2.618291089332512,1.919804016761547,12.054179379856466,-2.0456731851004055,32.55098257916932,-5.021547829703453
2018,69,142.5290589229896,22.09584365732369,36,33.33333333333333,2.3612784453244258,1.8353804100975015,12.82959394513266,-2.125447918476224,32.55093160267612,-5.52604478598738
2018,70,134.28053787175952,22.095862033146652,34,32.35294117647059,2.310462685531419,1.7769892839366102,13.698258736286306,-2.233079414300065,32.5509214433693,-5.526072215502058
2018,71,156.76125940233132,22.095681471531854,34,35.294117647058826,2.3962785863819858,1.9424626266499059,13.408127379997078,-2.3455133553687646,32.55102126914874,-6.1645191263263825
2018,72,152.22218568020213,22.09576177346239,33,33.33333333333333,2.4794023568906716,1.933297655091304,14.116060979825315,-2.184056219599455,32.550976873207695,-6.164532280134538
2018,73,153.4264424412682,22.0957323524113,33,33.33333333333333,2.454831183301482,1.9450637589135304,14.298177022800152,-2.2351676549967996,32.55099313900904,-7.694661782681905
2018,74,146.6831699088694,22.09576723155934,33,33.33333333333333,2.422034260950749,1.8980897921252828,13.956167188154694,-2.2112501285208648,32.55097385562955,-7.694681695651521
2018,75,158.09107575061802,22.095744502355537,32,37.5,2.6779355085049628,1.9848453004244129,12.70033658282594,-2.1651067385867093,32.550986421758225,-7.6946486168156385
2018,76,133.8906266010206,22.09584498176147,35,31.428571428571427,2.2514623814611943,1.7945137899406551,13.770548193525148,-2.1756417649592543,32.55093087044392,-7.694722627483394
2018,77,144.17213017874232,22.09581224936354,33,36.36363636363637,2.377111806001245,1.9228032367580332,12.72829096996812,-2.3487446894470025,32.55094896696538,-8.687279239164448
2018,78,160.71253449200452,22.095805475109003,32,40.625,2.8882074646672438,2.0370451299054655,11.615155708473685,-2.1816221894949326,32.550952712197926,-4.663346079666365
2018,79,160.01077515489152,22.095727707144317,30,40.0,2.7951151177527644,2.0766909162552047,12.446918335830333,-2.2520520055012327,32.550995707203825,-5.020420855356394
2018,80,148.12810287714206,22.095796037281207,31,38.70967741935484,2.508856042293489,1.968033661599117,12.509880232578748,-2.4044629327318203,32.55095793002077,-8.190882563349962
2018,81,124.4845694141436,22.095867640300252,32,34.375,2.1557574900803136,1.7481572920254518,13.294382230249754,-2.465891823851028,32.550918343383294,-8.23552358656329
2018,82,132.76423865789545,22.095804571701212,32,37.5,2.203812904195932,1.8492650460997906,12.474386431886009,-2.573942282019904,32.550953211658396,-8.190931408780383
2018,83,119.2775251260594,22.095858205112155,32,37.5,2.1132428658149456,1.728701407944232,11.962220772116062,-2.5975954736762463,32.55092355974673,-8.190979927710657
2018,84,130.1835744221462,22.095770366428408,31,38.70967741935484,2.2036593771404016,1.8284586900598974,12.164424190269013,-2.5928730788638212,32.55097212247741,-8.190940252937963
2018,85,147.15187587700265,22.09573396037764,30,40.0,2.516435736034955,1.9730884215964306,12.258886974335052,-2.4054946576506766,32.55099225002445,-8.190885486336068
2018,86,136.83622056371112,22.095858583100803,31,35.483870967741936,2.4607882857750822,1.8748745551183124,13.234245649176705,-2.2873942356883727,32.55092335077093,-8.190917845739522
2018,87,134.7537794969372,22.09578317547674,31,38.70967741935484,2.3391109043970064,1.867486509926235,12.222056024979205,-2.5202167483089593,32.550965040832516,-8.235487822848487
2018,88,120.94124910003967,22.09578317547674,31,38.70967741935484,2.2138724730367314,1.7611509069619846,11.672490507907764,-2.5354714815829653,32.550965040832516,-8.190973622120907
2018,89,121.10392941883039,22.09576532512453,30,40.0,2.2007892323436575,1.7632682892197082,11.669356536459672,-2.6685555837104404,32.55097490962623,-8.235536086865919
2018,90,124.22560016807802,22.0957173459441,30,40.0,2.252377066627173,1.7927318920820379,11.57664008673982,-2.53758859306729,32.55100143552481,-8.23552453080044
2018,91,118.35347154777018,22.095765925370863,31,38.70967741935484,2.1581095462617794,1.7430954278093664,11.673652435172711,-2.595373163206939,32.550974577772436,-8.235546542561705
2018,92,127.28802272806175,22.095660503021307,29,41.37931034482759,2.2947552896495456,1.8310764579902126,11.620370834836985,-2.6160160333145166,32.551032861855816,-8.963190660776018
2018,93,110.15728069878745,22.09576482131934,30,40.0,2.1220852687451233,1.6756477524331215,11.130313570401263,-2.6145179307456643,32.550975188161296,-8.9632559591027
2018,94,112.2541530130307,22.095697465302205,28,42.857142857142854,2.186542006475389,1.6994334529189683,10.952416182737197,-2.7573536795157176,32.5510124267899,-8.963247400200155
2018,95,100.4313823710508,22.09584832151355,29,41.37931034482759,2.094916720945315,1.5794897565522554,10.736959990562035,-2.791716015080203,32.550929024019595,-8.963297999438375
2018,96,100.21735299478247,22.095816728853453,29,41.37931034482759,2.1759479456168065,1.5910095090574963,10.266944280600091,-2.512658198815582,32.550946490422575,-8.687443437656295
2018,97,123.91242141871413,22.09583064487414,28,42.857142857142854,2.8601200979136716,1.8282352936609194,10.510064584210896,-2.152538173543774,32.55093879677396,-6.274639684024061
2018,98,91.97476545845598,22.095884057312308,30,40.0,2.043299521790798,1.4982319475844046,10.167453717965989,-2.5457855547395414,32.55090926702991,-8.235662034972501
